Entity,Code,Day,new_vaccinations_smoothed_per_million
Ireland,IRL,2021-02-27,0.24760000000000001
Ireland,IRL,2021-02-28,0.24830000000000002
Ireland,IRL,2021-03-01,0.2513
Ireland,IRL,2021-03-02,0.25270000000000004
Ireland,IRL,2021-03-03,0.2485
Ireland,IRL,2021-03-04,0.24400000000000002
Ireland,IRL,2021-03-05,0.2524
Ireland,IRL,2021-03-06,0.25220000000000004
Ireland,IRL,2021-03-07,0.24880000000000002
Ireland,IRL,2021-03-08,0.26080000000000003
Ireland,IRL,2021-03-09,0.2677
Ireland,IRL,2021-03-10,0.2695
Ireland,IRL,2021-03-11,0.2767
Ireland,IRL,2021-03-12,0.2707
Ireland,IRL,2021-03-13,0.2687
Ireland,IRL,2021-03-14,0.2641
Ireland,IRL,2021-03-15,0.2429
Ireland,IRL,2021-03-16,0.2291
Ireland,IRL,2021-03-17,0.20020000000000002
Ireland,IRL,2021-03-18,0.18730000000000002
Ireland,IRL,2021-03-19,0.17830000000000001
Ireland,IRL,2021-03-20,0.1736
Ireland,IRL,2021-03-21,0.1822
Ireland,IRL,2021-03-22,0.2021
Ireland,IRL,2021-03-23,0.2227
Ireland,IRL,2021-03-24,0.26930000000000004
Ireland,IRL,2021-03-25,0.3064
Ireland,IRL,2021-03-26,0.3415
Ireland,IRL,2021-03-27,0.36610000000000004
Ireland,IRL,2021-03-28,0.36610000000000004
Ireland,IRL,2021-03-29,0.3739
Ireland,IRL,2021-03-30,0.3796
Ireland,IRL,2021-03-31,0.38420000000000004
Ireland,IRL,2021-04-01,0.3854
Ireland,IRL,2021-04-02,0.39730000000000004
Ireland,IRL,2021-04-03,0.37560000000000004
Ireland,IRL,2021-04-04,0.3763
Ireland,IRL,2021-04-05,0.3507
Ireland,IRL,2021-04-06,0.35100000000000003
Ireland,IRL,2021-04-07,0.44210000000000005
Ireland,IRL,2021-04-08,0.40130000000000005
Ireland,IRL,2021-04-09,0.3531
Ireland,IRL,2021-04-10,0.3543
Ireland,IRL,2021-04-11,0.36760000000000004
Ireland,IRL,2021-04-12,0.3915
Ireland,IRL,2021-04-13,0.385
Ireland,IRL,2021-04-14,0.2972
Ireland,IRL,2021-04-15,0.3547
Ireland,IRL,2021-04-16,0.4121
Ireland,IRL,2021-04-17,0.4319
Ireland,IRL,2021-04-18,0.4189
Ireland,IRL,2021-04-19,0.42960000000000004
Ireland,IRL,2021-04-20,0.4224
Ireland,IRL,2021-04-21,0.4479
Ireland,IRL,2021-04-22,0.4701
Ireland,IRL,2021-04-23,0.4964
Ireland,IRL,2021-04-24,0.5257000000000001
Ireland,IRL,2021-04-25,0.5485
Ireland,IRL,2021-04-26,0.559
Ireland,IRL,2021-04-27,0.6118
Ireland,IRL,2021-04-28,0.6111
Ireland,IRL,2021-04-29,0.6155
Ireland,IRL,2021-04-30,0.6158
Ireland,IRL,2021-05-01,0.5964
Ireland,IRL,2021-05-02,0.5977
Ireland,IRL,2021-05-03,0.5900000000000001
Ireland,IRL,2021-05-04,0.5886
Ireland,IRL,2021-05-05,0.6201
Ireland,IRL,2021-05-06,0.6278
Ireland,IRL,2021-05-07,0.655
Ireland,IRL,2021-05-08,0.682
Ireland,IRL,2021-05-09,0.7062
Ireland,IRL,2021-05-10,0.7544000000000001
Ireland,IRL,2021-05-11,0.7726000000000001
Isle of Man,IMN,2021-01-22,0.1058
Isle of Man,IMN,2021-01-23,0.1623
Isle of Man,IMN,2021-01-24,0.18230000000000002
Isle of Man,IMN,2021-01-25,0.1917
Isle of Man,IMN,2021-01-26,0.3128
Isle of Man,IMN,2021-01-27,0.38930000000000003
Isle of Man,IMN,2021-01-28,0.4445
Isle of Man,IMN,2021-01-29,0.5398000000000001
Isle of Man,IMN,2021-01-30,0.5692
Isle of Man,IMN,2021-01-31,0.5974
Isle of Man,IMN,2021-02-01,0.6268
Isle of Man,IMN,2021-02-02,0.5739000000000001
Isle of Man,IMN,2021-02-03,0.675
Isle of Man,IMN,2021-02-04,0.6739
Isle of Man,IMN,2021-02-05,0.5657
Isle of Man,IMN,2021-02-06,0.6104
Isle of Man,IMN,2021-02-07,0.6162000000000001
Isle of Man,IMN,2021-02-08,0.6233000000000001
Isle of Man,IMN,2021-02-09,0.6256
Isle of Man,IMN,2021-02-10,0.4833
Isle of Man,IMN,2021-02-11,0.434
Isle of Man,IMN,2021-02-12,0.4904
Isle of Man,IMN,2021-02-13,0.4445
Isle of Man,IMN,2021-02-14,0.41750000000000004
Isle of Man,IMN,2021-02-15,0.3951
Isle of Man,IMN,2021-02-16,0.3775
Isle of Man,IMN,2021-02-17,0.3975
Isle of Man,IMN,2021-02-18,0.4198
Isle of Man,IMN,2021-02-19,0.6727000000000001
Isle of Man,IMN,2021-02-20,0.6186
Isle of Man,IMN,2021-02-21,0.6315000000000001
Isle of Man,IMN,2021-02-22,0.6398
Isle of Man,IMN,2021-02-23,0.6327
Isle of Man,IMN,2021-02-24,0.5904
Isle of Man,IMN,2021-02-25,0.5880000000000001
Isle of Man,IMN,2021-02-26,0.45980000000000004
Isle of Man,IMN,2021-02-27,0.6139
Isle of Man,IMN,2021-02-28,0.6656000000000001
Isle of Man,IMN,2021-03-01,0.7044
Isle of Man,IMN,2021-03-02,0.7973
Isle of Man,IMN,2021-03-03,0.8573000000000001
Isle of Man,IMN,2021-03-04,0.7797000000000001
Isle of Man,IMN,2021-03-05,0.6715
Isle of Man,IMN,2021-03-06,0.5845
Isle of Man,IMN,2021-03-07,0.5621
Isle of Man,IMN,2021-03-08,0.5186000000000001
Isle of Man,IMN,2021-03-09,0.5692
Isle of Man,IMN,2021-03-10,0.655
Isle of Man,IMN,2021-03-11,0.8385
Isle of Man,IMN,2021-03-12,0.9926
Isle of Man,IMN,2021-03-13,1.129
Isle of Man,IMN,2021-03-14,1.2148
Isle of Man,IMN,2021-03-15,1.2866
Isle of Man,IMN,2021-03-16,1.2031
Isle of Man,IMN,2021-03-17,1.0090000000000001
Isle of Man,IMN,2021-03-18,0.8244
Isle of Man,IMN,2021-03-19,0.8561000000000001
Isle of Man,IMN,2021-03-20,0.9091
Isle of Man,IMN,2021-03-21,1.002
Isle of Man,IMN,2021-03-22,1.1419000000000001
Isle of Man,IMN,2021-03-23,1.3030000000000002
Isle of Man,IMN,2021-03-24,1.5629000000000002
Isle of Man,IMN,2021-03-25,1.824
Isle of Man,IMN,2021-03-26,1.824
Isle of Man,IMN,2021-03-27,1.824
Isle of Man,IMN,2021-03-28,1.7029
Isle of Man,IMN,2021-03-29,1.5818
Isle of Man,IMN,2021-03-30,1.4606000000000001
Isle of Man,IMN,2021-03-31,1.3077
Isle of Man,IMN,2021-04-01,1.2454
Isle of Man,IMN,2021-04-02,1.1913
Isle of Man,IMN,2021-04-03,1.1396
Isle of Man,IMN,2021-04-04,1.0678
Isle of Man,IMN,2021-04-05,1.002
Isle of Man,IMN,2021-04-06,1.0502
Isle of Man,IMN,2021-04-07,1.1443
Isle of Man,IMN,2021-04-08,1.1584
Isle of Man,IMN,2021-04-09,1.1643000000000001
Isle of Man,IMN,2021-04-10,1.1443
Isle of Man,IMN,2021-04-11,1.1455
Isle of Man,IMN,2021-04-12,1.1384
Isle of Man,IMN,2021-04-13,1.1525
Isle of Man,IMN,2021-04-14,1.0502
Isle of Man,IMN,2021-04-15,0.8703000000000001
Isle of Man,IMN,2021-04-16,0.7291000000000001
Isle of Man,IMN,2021-04-17,0.6033000000000001
Isle of Man,IMN,2021-04-18,0.6362
Isle of Man,IMN,2021-04-19,0.668
Isle of Man,IMN,2021-04-20,0.5904
Isle of Man,IMN,2021-04-21,0.6033000000000001
Isle of Man,IMN,2021-04-22,0.7127
Isle of Man,IMN,2021-04-23,0.7291000000000001
Isle of Man,IMN,2021-04-24,0.7679
Isle of Man,IMN,2021-04-25,0.7679
Isle of Man,IMN,2021-04-26,0.7679
Isle of Man,IMN,2021-04-27,0.7385
Isle of Man,IMN,2021-04-28,0.7762
Isle of Man,IMN,2021-04-29,0.7903
Isle of Man,IMN,2021-04-30,0.7021000000000001
Isle of Man,IMN,2021-05-01,0.601
Isle of Man,IMN,2021-05-02,0.5022
Isle of Man,IMN,2021-05-03,0.40690000000000004
Isle of Man,IMN,2021-05-04,0.4469
Isle of Man,IMN,2021-05-05,0.4269
Isle of Man,IMN,2021-05-06,0.4022
Isle of Man,IMN,2021-05-07,0.40340000000000004
Isle of Man,IMN,2021-05-08,0.4046
Isle of Man,IMN,2021-05-09,0.5269
Isle of Man,IMN,2021-05-10,0.5751000000000001
Isle of Man,IMN,2021-05-11,0.4928
Isle of Man,IMN,2021-05-12,0.45980000000000004
Isle of Man,IMN,2021-05-13,0.3704
Isle of Man,IMN,2021-05-14,0.4081
Isle of Man,IMN,2021-05-15,0.4469
Isle of Man,IMN,2021-05-16,0.3622
Isle of Man,IMN,2021-05-17,0.35050000000000003
Isle of Man,IMN,2021-05-18,0.3387
Isle of Man,IMN,2021-05-19,0.3904
Isle of Man,IMN,2021-05-20,0.5269
Isle of Man,IMN,2021-05-21,0.6668000000000001
Isle of Man,IMN,2021-05-22,0.6986
Israel,ISR,2020-12-20,0.085
Israel,ISR,2020-12-21,0.18630000000000002
Israel,ISR,2020-12-22,0.29600000000000004
Israel,ISR,2020-12-23,0.4035
Israel,ISR,2020-12-24,0.4922
Israel,ISR,2020-12-25,0.4842
Israel,ISR,2020-12-26,0.46880000000000005
Israel,ISR,2020-12-27,0.6289
Israel,ISR,2020-12-28,0.8103
Israel,ISR,2020-12-29,0.9941000000000001
Israel,ISR,2020-12-30,1.1424
Israel,ISR,2020-12-31,1.2824
Israel,ISR,2021-01-01,1.3365
Israel,ISR,2021-01-02,1.401
Israel,ISR,2021-01-03,1.4753
Israel,ISR,2021-01-04,1.5034
Israel,ISR,2021-01-05,1.4521000000000002
Israel,ISR,2021-01-06,1.3701
Israel,ISR,2021-01-07,1.3002
Israel,ISR,2021-01-08,1.2921
Israel,ISR,2021-01-09,1.2473
Israel,ISR,2021-01-10,1.0725
Israel,ISR,2021-01-11,0.8884000000000001
Israel,ISR,2021-01-12,0.7806000000000001
Israel,ISR,2021-01-13,0.7899
Israel,ISR,2021-01-14,0.8052
Israel,ISR,2021-01-15,0.8055
Israel,ISR,2021-01-16,0.8234
Israel,ISR,2021-01-17,1.0036
Israel,ISR,2021-01-18,1.2503
Israel,ISR,2021-01-19,1.4988000000000001
Israel,ISR,2021-01-20,1.6823000000000001
Israel,ISR,2021-01-21,1.8613000000000002
Israel,ISR,2021-01-22,1.9308
Israel,ISR,2021-01-23,1.9935
Israel,ISR,2021-01-24,2.0868
Israel,ISR,2021-01-25,2.1366
Israel,ISR,2021-01-26,2.1275
Israel,ISR,2021-01-27,2.0986000000000002
Israel,ISR,2021-01-28,2.0592
Israel,ISR,2021-01-29,2.0468
Israel,ISR,2021-01-30,2.0198
Israel,ISR,2021-01-31,1.8931
Israel,ISR,2021-02-01,1.7241000000000002
Israel,ISR,2021-02-02,1.5529000000000002
Israel,ISR,2021-02-03,1.4026
Israel,ISR,2021-02-04,1.2716
Israel,ISR,2021-02-05,1.2077
Israel,ISR,2021-02-06,1.1528
Israel,ISR,2021-02-07,1.1362
Israel,ISR,2021-02-08,1.1465
Israel,ISR,2021-02-09,1.2002000000000002
Israel,ISR,2021-02-10,1.2513
Israel,ISR,2021-02-11,1.2878
Israel,ISR,2021-02-12,1.3107
Israel,ISR,2021-02-13,1.334
Israel,ISR,2021-02-14,1.3688
Israel,ISR,2021-02-15,1.4235
Israel,ISR,2021-02-16,1.4696
Israel,ISR,2021-02-17,1.4611
Israel,ISR,2021-02-18,1.4546000000000001
Israel,ISR,2021-02-19,1.4566000000000001
Israel,ISR,2021-02-20,1.4607
Israel,ISR,2021-02-21,1.484
Israel,ISR,2021-02-22,1.4978
Israel,ISR,2021-02-23,1.4749
Israel,ISR,2021-02-24,1.4528
Israel,ISR,2021-02-25,1.3993
Israel,ISR,2021-02-26,1.3665
Israel,ISR,2021-02-27,1.3321
Israel,ISR,2021-02-28,1.2304000000000002
Israel,ISR,2021-03-01,1.1340000000000001
Israel,ISR,2021-03-02,1.0649
Israel,ISR,2021-03-03,1.0399
Israel,ISR,2021-03-04,1.0438
Israel,ISR,2021-03-05,1.0435
Israel,ISR,2021-03-06,1.0378
Israel,ISR,2021-03-07,1.0504
Israel,ISR,2021-03-08,1.0397
Israel,ISR,2021-03-09,1.0357
Israel,ISR,2021-03-10,0.9911000000000001
Israel,ISR,2021-03-11,0.9476
Israel,ISR,2021-03-12,0.9391
Israel,ISR,2021-03-13,0.9344
Israel,ISR,2021-03-14,0.9196000000000001
Israel,ISR,2021-03-15,0.9158000000000001
Israel,ISR,2021-03-16,0.8941
Israel,ISR,2021-03-17,0.8855000000000001
Israel,ISR,2021-03-18,0.8557
Israel,ISR,2021-03-19,0.8263
Israel,ISR,2021-03-20,0.8053
Israel,ISR,2021-03-21,0.737
Israel,ISR,2021-03-22,0.6638000000000001
Israel,ISR,2021-03-23,0.5314
Israel,ISR,2021-03-24,0.4995
Israel,ISR,2021-03-25,0.45220000000000005
Israel,ISR,2021-03-26,0.42350000000000004
Israel,ISR,2021-03-27,0.3996
Israel,ISR,2021-03-28,0.3224
Israel,ISR,2021-03-29,0.2943
Israel,ISR,2021-03-30,0.3275
Israel,ISR,2021-03-31,0.2782
Israel,ISR,2021-04-01,0.24710000000000001
Israel,ISR,2021-04-02,0.2364
Israel,ISR,2021-04-03,0.2336
Israel,ISR,2021-04-04,0.27590000000000003
Israel,ISR,2021-04-05,0.2671
Israel,ISR,2021-04-06,0.2595
Israel,ISR,2021-04-07,0.2538
Israel,ISR,2021-04-08,0.253
Israel,ISR,2021-04-09,0.2508
Israel,ISR,2021-04-10,0.2519
Israel,ISR,2021-04-11,0.23670000000000002
Israel,ISR,2021-04-12,0.221
Israel,ISR,2021-04-13,0.1963
Israel,ISR,2021-04-14,0.1711
Israel,ISR,2021-04-15,0.1298
Israel,ISR,2021-04-16,0.1302
Israel,ISR,2021-04-17,0.1264
Israel,ISR,2021-04-18,0.1121
Israel,ISR,2021-04-19,0.0981
Israel,ISR,2021-04-20,0.10200000000000001
Israel,ISR,2021-04-21,0.1095
Israel,ISR,2021-04-22,0.12990000000000002
Israel,ISR,2021-04-23,0.12350000000000001
Israel,ISR,2021-04-24,0.1223
Israel,ISR,2021-04-25,0.1177
Israel,ISR,2021-04-26,0.11720000000000001
Israel,ISR,2021-04-27,0.1139
Israel,ISR,2021-04-28,0.1111
Israel,ISR,2021-04-29,0.10790000000000001
Israel,ISR,2021-04-30,0.1062
Israel,ISR,2021-05-01,0.10500000000000001
Israel,ISR,2021-05-02,0.101
Israel,ISR,2021-05-03,0.0946
Israel,ISR,2021-05-04,0.09000000000000001
Israel,ISR,2021-05-05,0.08270000000000001
Israel,ISR,2021-05-06,0.0746
Israel,ISR,2021-05-07,0.0733
Israel,ISR,2021-05-08,0.0723
Israel,ISR,2021-05-09,0.0695
Israel,ISR,2021-05-10,0.0666
Israel,ISR,2021-05-11,0.0635
Israel,ISR,2021-05-12,0.0601
Israel,ISR,2021-05-13,0.058300000000000005
Israel,ISR,2021-05-14,0.0553
Israel,ISR,2021-05-15,0.0548
Israel,ISR,2021-05-16,0.045200000000000004
Israel,ISR,2021-05-17,0.0347
Israel,ISR,2021-05-18,0.0356
Israel,ISR,2021-05-19,0.038700000000000005
Israel,ISR,2021-05-20,0.039400000000000004
Israel,ISR,2021-05-21,0.0396
Israel,ISR,2021-05-22,0.0398
Italy,ITA,2020-12-28,0.0024000000000000002
Italy,ITA,2020-12-29,0.002
Italy,ITA,2020-12-30,0.0039000000000000003
Italy,ITA,2020-12-31,0.0135
Italy,ITA,2021-01-01,0.0145
Italy,ITA,2021-01-02,0.0227
Italy,ITA,2021-01-03,0.027700000000000002
Italy,ITA,2021-01-04,0.0437
Italy,ITA,2021-01-05,0.0623
Italy,ITA,2021-01-06,0.0766
Italy,ITA,2021-01-07,0.09240000000000001
Italy,ITA,2021-01-08,0.1124
Italy,ITA,2021-01-09,0.12380000000000001
Italy,ITA,2021-01-10,0.1298
Italy,ITA,2021-01-11,0.1327
Italy,ITA,2021-01-12,0.1333
Italy,ITA,2021-01-13,0.14020000000000002
Italy,ITA,2021-01-14,0.1406
Italy,ITA,2021-01-15,0.13920000000000002
Italy,ITA,2021-01-16,0.134
Italy,ITA,2021-01-17,0.1285
Italy,ITA,2021-01-18,0.1198
Italy,ITA,2021-01-19,0.1081
Italy,ITA,2021-01-20,0.093
Italy,ITA,2021-01-21,0.0792
Italy,ITA,2021-01-22,0.06430000000000001
Italy,ITA,2021-01-23,0.058100000000000006
Italy,ITA,2021-01-24,0.057300000000000004
Italy,ITA,2021-01-25,0.0632
Italy,ITA,2021-01-26,0.07440000000000001
Italy,ITA,2021-01-27,0.0839
Italy,ITA,2021-01-28,0.0976
Italy,ITA,2021-01-29,0.1145
Italy,ITA,2021-01-30,0.12660000000000002
Italy,ITA,2021-01-31,0.1327
Italy,ITA,2021-02-01,0.1366
Italy,ITA,2021-02-02,0.1384
Italy,ITA,2021-02-03,0.1452
Italy,ITA,2021-02-04,0.14850000000000002
Italy,ITA,2021-02-05,0.1507
Italy,ITA,2021-02-06,0.1477
Italy,ITA,2021-02-07,0.14350000000000002
Italy,ITA,2021-02-08,0.1391
Italy,ITA,2021-02-09,0.1341
Italy,ITA,2021-02-10,0.1277
Italy,ITA,2021-02-11,0.12000000000000001
Italy,ITA,2021-02-12,0.1121
Italy,ITA,2021-02-13,0.1062
Italy,ITA,2021-02-14,0.1033
Italy,ITA,2021-02-15,0.1023
Italy,ITA,2021-02-16,0.1033
Italy,ITA,2021-02-17,0.1051
Italy,ITA,2021-02-18,0.1086
Italy,ITA,2021-02-19,0.11320000000000001
Italy,ITA,2021-02-20,0.1192
Italy,ITA,2021-02-21,0.1242
Italy,ITA,2021-02-22,0.13440000000000002
Italy,ITA,2021-02-23,0.1427
Italy,ITA,2021-02-24,0.1526
Italy,ITA,2021-02-25,0.1618
Italy,ITA,2021-02-26,0.17200000000000001
Italy,ITA,2021-02-27,0.1834
Italy,ITA,2021-02-28,0.1898
Italy,ITA,2021-03-01,0.197
Italy,ITA,2021-03-02,0.2097
Italy,ITA,2021-03-03,0.2248
Italy,ITA,2021-03-04,0.24080000000000001
Italy,ITA,2021-03-05,0.2566
Italy,ITA,2021-03-06,0.2684
Italy,ITA,2021-03-07,0.2738
Italy,ITA,2021-03-08,0.2841
Italy,ITA,2021-03-09,0.29150000000000004
Italy,ITA,2021-03-10,0.29760000000000003
Italy,ITA,2021-03-11,0.30310000000000004
Italy,ITA,2021-03-12,0.30460000000000004
Italy,ITA,2021-03-13,0.3045
Italy,ITA,2021-03-14,0.3055
Italy,ITA,2021-03-15,0.30360000000000004
Italy,ITA,2021-03-16,0.2914
Italy,ITA,2021-03-17,0.28040000000000004
Italy,ITA,2021-03-18,0.2672
Italy,ITA,2021-03-19,0.2589
Italy,ITA,2021-03-20,0.2585
Italy,ITA,2021-03-21,0.26430000000000003
Italy,ITA,2021-03-22,0.2692
Italy,ITA,2021-03-23,0.2886
Italy,ITA,2021-03-24,0.30920000000000003
Italy,ITA,2021-03-25,0.3332
Italy,ITA,2021-03-26,0.3547
Italy,ITA,2021-03-27,0.37010000000000004
Italy,ITA,2021-03-28,0.37770000000000004
Italy,ITA,2021-03-29,0.38880000000000003
Italy,ITA,2021-03-30,0.39940000000000003
Italy,ITA,2021-03-31,0.4111
Italy,ITA,2021-04-01,0.4156
Italy,ITA,2021-04-02,0.4188
Italy,ITA,2021-04-03,0.41650000000000004
Italy,ITA,2021-04-04,0.40090000000000003
Italy,ITA,2021-04-05,0.3846
Italy,ITA,2021-04-06,0.38830000000000003
Italy,ITA,2021-04-07,0.39330000000000004
Italy,ITA,2021-04-08,0.4048
Italy,ITA,2021-04-09,0.41750000000000004
Italy,ITA,2021-04-10,0.4389
Italy,ITA,2021-04-11,0.46380000000000005
Italy,ITA,2021-04-12,0.4864
Italy,ITA,2021-04-13,0.48750000000000004
Italy,ITA,2021-04-14,0.4867
Italy,ITA,2021-04-15,0.4907
Italy,ITA,2021-04-16,0.5014000000000001
Italy,ITA,2021-04-17,0.5103
Italy,ITA,2021-04-18,0.5197
Italy,ITA,2021-04-19,0.5301
Italy,ITA,2021-04-20,0.5407000000000001
Italy,ITA,2021-04-21,0.5536
Italy,ITA,2021-04-22,0.5648000000000001
Italy,ITA,2021-04-23,0.5706
Italy,ITA,2021-04-24,0.5772
Italy,ITA,2021-04-25,0.5833
Italy,ITA,2021-04-26,0.5912000000000001
Italy,ITA,2021-04-27,0.6002000000000001
Italy,ITA,2021-04-28,0.6079
Italy,ITA,2021-04-29,0.6383
Italy,ITA,2021-04-30,0.667
Italy,ITA,2021-05-01,0.6781
Italy,ITA,2021-05-02,0.7022
Italy,ITA,2021-05-03,0.7179
Italy,ITA,2021-05-04,0.7358
Italy,ITA,2021-05-05,0.7531
Italy,ITA,2021-05-06,0.7506
Italy,ITA,2021-05-07,0.7541
Italy,ITA,2021-05-08,0.7724000000000001
Italy,ITA,2021-05-09,0.7752
Italy,ITA,2021-05-10,0.7815000000000001
Italy,ITA,2021-05-11,0.7832
Italy,ITA,2021-05-12,0.7832
Italy,ITA,2021-05-13,0.7849
Italy,ITA,2021-05-14,0.7867000000000001
Italy,ITA,2021-05-15,0.7944
Italy,ITA,2021-05-16,0.8007000000000001
Italy,ITA,2021-05-17,0.8061
Italy,ITA,2021-05-18,0.808
Italy,ITA,2021-05-19,0.807
Italy,ITA,2021-05-20,0.8095
Italy,ITA,2021-05-21,0.8078000000000001
Italy,ITA,2021-05-22,0.7948000000000001
Jamaica,JAM,2021-03-10,0.08170000000000001
Jamaica,JAM,2021-03-11,0.08170000000000001
Jamaica,JAM,2021-03-12,0.08170000000000001
Jamaica,JAM,2021-03-13,0.08170000000000001
Jamaica,JAM,2021-03-14,0.08170000000000001
Jamaica,JAM,2021-03-15,0.0794
Jamaica,JAM,2021-03-16,0.0776
Jamaica,JAM,2021-03-17,0.075
Jamaica,JAM,2021-03-18,0.0724
Jamaica,JAM,2021-03-19,0.0698
Jamaica,JAM,2021-03-20,0.06720000000000001
Jamaica,JAM,2021-03-21,0.0646
Jamaica,JAM,2021-03-22,0.064
Jamaica,JAM,2021-03-23,0.0634
Jamaica,JAM,2021-03-24,0.0634
Jamaica,JAM,2021-03-25,0.0634
Jamaica,JAM,2021-03-26,0.060500000000000005
Jamaica,JAM,2021-03-27,0.057600000000000005
Jamaica,JAM,2021-03-28,0.0546
Jamaica,JAM,2021-03-29,0.0517
Jamaica,JAM,2021-03-30,0.0488
Jamaica,JAM,2021-03-31,0.0459
Jamaica,JAM,2021-04-01,0.043000000000000003
Jamaica,JAM,2021-04-02,0.0388
Jamaica,JAM,2021-04-03,0.0346
Jamaica,JAM,2021-04-04,0.030500000000000003
Jamaica,JAM,2021-04-05,0.0263
Jamaica,JAM,2021-04-06,0.0221
Jamaica,JAM,2021-04-07,0.0342
Jamaica,JAM,2021-04-08,0.09870000000000001
Jamaica,JAM,2021-04-09,0.16720000000000002
Jamaica,JAM,2021-04-10,0.2358
Jamaica,JAM,2021-04-11,0.3044
Jamaica,JAM,2021-04-12,0.373
Jamaica,JAM,2021-04-13,0.44160000000000005
Jamaica,JAM,2021-04-14,0.42600000000000005
Jamaica,JAM,2021-04-15,0.3583
Jamaica,JAM,2021-04-16,0.29050000000000004
Jamaica,JAM,2021-04-17,0.22260000000000002
Jamaica,JAM,2021-04-18,0.1549
Jamaica,JAM,2021-04-19,0.08710000000000001
Jamaica,JAM,2021-04-20,0.019200000000000002
Jamaica,JAM,2021-04-21,0.019200000000000002
Jamaica,JAM,2021-04-22,0.019200000000000002
Jamaica,JAM,2021-04-23,0.019200000000000002
Jamaica,JAM,2021-04-24,0.019200000000000002
Jamaica,JAM,2021-04-25,0.019200000000000002
Jamaica,JAM,2021-04-26,0.019200000000000002
Jamaica,JAM,2021-04-27,0.019200000000000002
Jamaica,JAM,2021-04-28,0.019200000000000002
Jamaica,JAM,2021-04-29,0.019200000000000002
Jamaica,JAM,2021-04-30,0.019200000000000002
Jamaica,JAM,2021-05-01,0.019200000000000002
Jamaica,JAM,2021-05-02,0.019200000000000002
Jamaica,JAM,2021-05-03,0.019200000000000002
Jamaica,JAM,2021-05-04,0.019200000000000002
Jamaica,JAM,2021-05-05,0.019200000000000002
Jamaica,JAM,2021-05-06,0.019200000000000002
Jamaica,JAM,2021-05-07,0.019200000000000002
Jamaica,JAM,2021-05-08,0.019200000000000002
Jamaica,JAM,2021-05-09,0.019200000000000002
Jamaica,JAM,2021-05-10,0.019200000000000002
Jamaica,JAM,2021-05-11,0.019200000000000002
Jamaica,JAM,2021-05-12,0.019200000000000002
Jamaica,JAM,2021-05-13,0.019200000000000002
Jamaica,JAM,2021-05-14,0.019200000000000002
Japan,JPN,2021-02-18,0.0004
Japan,JPN,2021-02-19,0.0019
Japan,JPN,2021-02-20,0.0019
Japan,JPN,2021-02-21,0.0019
Japan,JPN,2021-02-22,0.0019
Japan,JPN,2021-02-23,0.0019
Japan,JPN,2021-02-24,0.002
Japan,JPN,2021-02-25,0.0024000000000000002
Japan,JPN,2021-02-26,0.0027
Japan,JPN,2021-02-27,0.0025
Japan,JPN,2021-02-28,0.0024000000000000002
Japan,JPN,2021-03-01,0.0022
Japan,JPN,2021-03-02,0.0022
Japan,JPN,2021-03-03,0.0022
Japan,JPN,2021-03-04,0.002
Japan,JPN,2021-03-05,0.002
Japan,JPN,2021-03-06,0.0028
Japan,JPN,2021-03-07,0.0036000000000000003
Japan,JPN,2021-03-08,0.0044
Japan,JPN,2021-03-09,0.0082
Japan,JPN,2021-03-10,0.0126
Japan,JPN,2021-03-11,0.016
Japan,JPN,2021-03-12,0.020800000000000003
Japan,JPN,2021-03-13,0.0221
Japan,JPN,2021-03-14,0.0235
Japan,JPN,2021-03-15,0.024800000000000003
Japan,JPN,2021-03-16,0.0284
Japan,JPN,2021-03-17,0.032600000000000004
Japan,JPN,2021-03-18,0.037000000000000005
Japan,JPN,2021-03-19,0.0393
Japan,JPN,2021-03-20,0.039900000000000005
Japan,JPN,2021-03-21,0.040400000000000005
Japan,JPN,2021-03-22,0.0409
Japan,JPN,2021-03-23,0.038400000000000004
Japan,JPN,2021-03-24,0.034300000000000004
Japan,JPN,2021-03-25,0.030100000000000002
Japan,JPN,2021-03-26,0.027600000000000003
Japan,JPN,2021-03-27,0.0273
Japan,JPN,2021-03-28,0.027100000000000003
Japan,JPN,2021-03-29,0.0269
Japan,JPN,2021-03-30,0.028300000000000002
Japan,JPN,2021-03-31,0.029500000000000002
Japan,JPN,2021-04-01,0.031100000000000003
Japan,JPN,2021-04-02,0.0309
Japan,JPN,2021-04-03,0.032100000000000004
Japan,JPN,2021-04-04,0.0334
Japan,JPN,2021-04-05,0.0346
Japan,JPN,2021-04-06,0.0383
Japan,JPN,2021-04-07,0.0441
Japan,JPN,2021-04-08,0.0494
Japan,JPN,2021-04-09,0.056
Japan,JPN,2021-04-10,0.055900000000000005
Japan,JPN,2021-04-11,0.0558
Japan,JPN,2021-04-12,0.0558
Japan,JPN,2021-04-13,0.0517
Japan,JPN,2021-04-14,0.0459
Japan,JPN,2021-04-15,0.0414
Japan,JPN,2021-04-16,0.0324
Japan,JPN,2021-04-17,0.0316
Japan,JPN,2021-04-18,0.0307
